,best
61968,0.0
61969,0.0
61970,0.0
61971,0.0
61972,0.0
61973,0.0
61974,0.0
61975,0.0
61976,1.791759469228055
61977,0.0
61978,0.0
61979,0.0
61980,0.0
61981,0.0
61982,0.0
61983,0.0
61984,0.6931471805599453
61985,0.0
61986,0.0
61987,2.0794415416798357
61988,0.0
61989,1.6094379124341003
61990,0.0
61991,1.3862943611198906
61992,0.0
61993,0.6931471805599453
61994,0.0
61995,0.0
61996,0.0
61997,0.0
61998,1.3862943611198906
61999,0.6931471805599453
62000,0.0
62001,0.0
62002,0.0
62003,0.0
62004,1.0986122886681098
62005,1.6094379124341003
62006,1.0986122886681098
62007,1.791759469228055
62008,0.6931471805599453
62009,0.0
62010,0.0
62011,0.0
62012,1.3862943611198906
62013,0.0
62014,0.0
62015,1.0986122886681098
62016,0.0
62017,0.0
62018,2.1972245773362196
62019,1.6094379124341003
62020,0.0
62021,0.6931471805599453
62022,0.0
62023,0.0
62024,0.0
62025,1.0986122886681098
62026,0.0
62027,2.302585092994046
62028,1.0986122886681098
62029,0.0
62030,1.0986122886681098
62031,1.0986122886681098
62032,1.0986122886681098
62033,1.0986122886681098
62034,1.6094379124341003
62035,0.6931471805599453
62036,2.3978952727983707
62037,0.6931471805599453
62038,0.6931471805599453
62039,1.3862943611198906
62040,2.0794415416798357
62041,0.0
62042,1.3862943611198906
62043,0.6931471805599453
62044,0.6931471805599453
62045,1.791759469228055
62046,0.6931471805599453
62047,1.0986122886681098
62048,0.6931471805599453
62049,0.6931471805599453
62050,0.6931471805599453
62051,1.0986122886681098
62052,1.0986122886681098
62053,0.0
62054,0.0
62055,2.772588722239781
62056,1.0986122886681098
62057,0.0
62058,0.6931471805599453
62059,0.6931471805599453
62060,0.0
62061,0.6931471805599453
62062,0.0
62063,0.0
62064,1.6094379124341003
62065,1.0986122886681098
62066,0.0
62067,1.6094379124341003
62068,1.3862943611198906
62069,1.0986122886681098
62070,0.6931471805599453
62071,2.3978952727983707
62072,2.0794415416798357
62073,1.6094379124341003
62074,1.0986122886681098
62075,1.3862943611198906
62076,1.6094379124341003
62077,0.0
62078,1.0986122886681098
62079,0.6931471805599453
62080,0.0
62081,0.6931471805599453
62082,0.6931471805599453
62083,0.6931471805599453
62084,0.6931471805599453
62085,0.0
62086,3.044522437723423
62087,0.6931471805599453
62088,1.3862943611198906
62089,1.0986122886681098
62090,1.0986122886681098
62091,0.0
62092,0.6931471805599453
62093,0.0
62094,1.6094379124341003
62095,0.6931471805599453
62096,0.0
62097,1.3862943611198906
62098,1.0986122886681098
62099,0.6931471805599453
62100,1.3862943611198906
62101,0.6931471805599453
62102,1.6094379124341003
62103,0.6931471805599453
62104,0.6931471805599453
62105,1.3862943611198906
62106,0.6931471805599453
62107,0.6931471805599453
62108,0.0
62109,0.6931471805599453
62110,0.6931471805599453
62111,0.6931471805599453
62112,0.6931471805599453
62113,1.6094379124341003
62114,0.6931471805599453
62115,2.833213344056216
62116,2.1972245773362196
62117,0.6931471805599453
62118,0.6931471805599453
62119,0.6931471805599453
62120,0.6931471805599453
62121,0.6931471805599453
62122,1.791759469228055
62123,0.6931471805599453
62124,0.6931471805599453
62125,1.3862943611198906
62126,0.6931471805599453
62127,1.791759469228055
62128,0.6931471805599453
62129,2.4849066497880004
62130,0.6931471805599453
62131,0.6931471805599453
62132,0.6931471805599453
62133,0.0
62134,1.3862943611198906
62135,0.6931471805599453
62136,0.6931471805599453
62137,1.3862943611198906
62138,0.0
62139,0.6931471805599453
62140,0.6931471805599453
62141,0.6931471805599453
62142,1.9459101490553132
62143,0.6931471805599453
62144,0.6931471805599453
62145,0.6931471805599453
62146,0.6931471805599453
62147,0.6931471805599453
62148,0.0
62149,0.6931471805599453
62150,1.0986122886681098
62151,0.6931471805599453
62152,0.6931471805599453
62153,0.6931471805599453
62154,0.6931471805599453
62155,1.791759469228055
62156,1.0986122886681098
62157,3.4657359027997265
62158,1.0986122886681098
62159,1.791759469228055
62160,1.3862943611198906
62161,0.0
62162,3.4965075614664802
62163,0.6931471805599453
62164,0.6931471805599453
62165,1.0986122886681098
62166,0.0
62167,0.6931471805599453
62168,1.6094379124341003
62169,0.6931471805599453
62170,1.3862943611198906
62171,1.6094379124341003
62172,0.0
62173,0.6931471805599453
62174,0.6931471805599453
62175,0.6931471805599453
62176,0.0
62177,1.6094379124341003
62178,1.791759469228055
62179,0.6931471805599453
62180,1.0986122886681098
62181,0.6931471805599453
62182,0.0
62183,2.3978952727983707
62184,2.4849066497880004
62185,3.4011973816621555
62186,0.6931471805599453
62187,0.6931471805599453
62188,0.6931471805599453
62189,0.6931471805599453
62190,1.3862943611198906
62191,1.0986122886681098
62192,1.0986122886681098
62193,2.9444389791664403
62194,3.258096538021482
62195,2.70805020110221
62196,0.6931471805599453
62197,0.0
62198,1.6094379124341003
62199,3.8918202981106265
62200,0.6931471805599453
62201,1.0986122886681098
62202,2.0794415416798357
62203,0.0
62204,0.6931471805599453
62205,2.6390573296152584
62206,1.791759469228055
62207,0.6931471805599453
62208,2.4849066497880004
62209,0.0
62210,1.0986122886681098
62211,0.6931471805599453
62212,3.1354942159291497
62213,0.6931471805599453
62214,1.791759469228055
62215,2.4849066497880004
62216,1.791759469228055
62217,0.6931471805599453
62218,0.6931471805599453
62219,0.6931471805599453
62220,0.6931471805599453
62221,0.6931471805599453
62222,1.0986122886681098
62223,0.0
62224,0.6931471805599453
62225,0.6931471805599453
62226,0.6931471805599453
62227,0.0
62228,1.3862943611198906
62229,1.3862943611198906
62230,0.6931471805599453
62231,0.0
62232,0.6931471805599453
62233,1.3862943611198906
62234,0.0
62235,0.0
62236,0.6931471805599453
62237,0.0
62238,0.0
62239,0.6931471805599453
62240,0.6931471805599453
62241,0.6931471805599453
62242,0.0
62243,0.0
62244,0.0
62245,0.6931471805599453
62246,1.0986122886681098
62247,0.6931471805599453
62248,0.6931471805599453
62249,0.6931471805599453
62250,0.0
62251,0.6931471805599453
62252,0.6931471805599453
62253,0.6931471805599453
62254,0.6931471805599453
62255,0.6931471805599453
62256,0.6931471805599453
62257,0.6931471805599453
62258,1.791759469228055
62259,1.6094379124341003
62260,0.6931471805599453
62261,1.3862943611198906
62262,0.6931471805599453
62263,1.0986122886681098
62264,0.6931471805599453
62265,1.3862943611198906
62266,0.6931471805599453
62267,0.6931471805599453
62268,0.6931471805599453
62269,0.6931471805599453
62270,0.6931471805599453
62271,0.6931471805599453
62272,1.3862943611198906
62273,0.6931471805599453
62274,1.0986122886681098
62275,0.6931471805599453
62276,0.6931471805599453
62277,0.0
62278,0.6931471805599453
62279,1.0986122886681098
62280,0.6931471805599453
62281,0.6931471805599453
62282,0.6931471805599453
62283,0.6931471805599453
62284,1.3862943611198906
62285,0.0
62286,0.6931471805599453
62287,0.6931471805599453
62288,1.3862943611198906
62289,0.6931471805599453
62290,1.0986122886681098
62291,0.0
62292,0.6931471805599453
62293,0.6931471805599453
62294,1.6094379124341003
62295,0.6931471805599453
62296,1.0986122886681098
62297,0.6931471805599453
62298,0.6931471805599453
62299,1.0986122886681098
62300,1.0986122886681098
62301,0.6931471805599453
62302,1.0986122886681098
62303,0.6931471805599453
62304,1.6094379124341003
62305,0.6931471805599453
62306,0.6931471805599453
62307,1.791759469228055
62308,1.3862943611198906
62309,0.6931471805599453
62310,0.6931471805599453
62311,0.6931471805599453
62312,1.6094379124341003
62313,1.0986122886681098
62314,0.6931471805599453
62315,0.6931471805599453
62316,1.791759469228055
62317,0.6931471805599453
62318,0.6931471805599453
62319,0.6931471805599453
62320,0.6931471805599453
62321,0.6931471805599453
62322,1.0986122886681098
62323,2.4849066497880004
62324,1.3862943611198906
62325,0.6931471805599453
62326,0.6931471805599453
62327,0.6931471805599453
62328,1.0986122886681098
62329,1.3862943611198906
62330,1.0986122886681098
62331,1.0986122886681098
62332,0.6931471805599453
62333,1.0986122886681098
62334,0.6931471805599453
62335,1.0986122886681098
62336,2.1972245773362196
62337,1.0986122886681098
62338,0.6931471805599453
62339,1.6094379124341003
62340,0.6931471805599453
62341,0.6931471805599453
62342,0.6931471805599453
62343,1.0986122886681098
62344,0.6931471805599453
62345,0.6931471805599453
62346,1.0986122886681098
62347,0.6931471805599453
62348,1.3862943611198906
62349,0.0
62350,0.6931471805599453
62351,0.6931471805599453
62352,0.6931471805599453
62353,0.6931471805599453
62354,1.6094379124341003
62355,1.3862943611198906
62356,1.0986122886681098
62357,1.0986122886681098
62358,2.8903717578961645
62359,2.302585092994046
62360,0.6931471805599453
62361,0.6931471805599453
62362,1.6094379124341003
62363,0.6931471805599453
62364,1.0986122886681098
62365,0.6931471805599453
62366,1.0986122886681098
62367,0.6931471805599453
62368,0.6931471805599453
62369,0.6931471805599453
62370,0.0
62371,0.6931471805599453
62372,1.0986122886681098
62373,0.6931471805599453
62374,0.6931471805599453
62375,0.6931471805599453
62376,0.6931471805599453
62377,0.6931471805599453
62378,0.6931471805599453
62379,0.6931471805599453
62380,0.6931471805599453
62381,0.6931471805599453
62382,0.6931471805599453
62383,0.6931471805599453
62384,0.6931471805599453
62385,1.6094379124341003
62386,1.791759469228055
62387,0.6931471805599453
62388,0.6931471805599453
62389,0.6931471805599453
62390,1.3862943611198906
62391,4.890349128221754
62392,0.6931471805599453
62393,1.0986122886681098
62394,1.0986122886681098
62395,1.6094379124341003
62396,0.6931471805599453
62397,1.3862943611198906
62398,0.6931471805599453
62399,0.6931471805599453
62400,0.6931471805599453
62401,1.791759469228055
62402,0.6931471805599453
62403,0.0
62404,1.0986122886681098
62405,3.7376696182833684
62406,0.6931471805599453
62407,1.9459101490553132
62408,1.0986122886681098
62409,0.6931471805599453
62410,0.6931471805599453
62411,0.0
62412,0.6931471805599453
62413,0.6931471805599453
62414,0.0
62415,0.6931471805599453
62416,1.3862943611198906
62417,0.0
62418,0.6931471805599453
62419,1.791759469228055
62420,2.70805020110221
62421,0.6931471805599453
62422,1.0986122886681098
62423,0.0
62424,1.3862943611198906
62425,1.0986122886681098
62426,1.6094379124341003
62427,0.6931471805599453
62428,2.995732273553991
62429,0.0
62430,1.6094379124341003
62431,0.6931471805599453
62432,1.6094379124341003
62433,0.6931471805599453
62434,0.6931471805599453
62435,0.0
62436,1.6094379124341003
62437,0.6931471805599453
62438,0.6931471805599453
62439,1.3862943611198906
62440,0.6931471805599453
62441,0.6931471805599453
62442,0.6931471805599453
62443,0.6931471805599453
62444,1.0986122886681098
62445,1.3862943611198906
62446,0.6931471805599453
62447,0.0
62448,0.6931471805599453
62449,0.6931471805599453
62450,1.3862943611198906
62451,0.6931471805599453
62452,0.6931471805599453
62453,0.6931471805599453
62454,0.6931471805599453
62455,1.3862943611198906
62456,1.9459101490553132
62457,0.6931471805599453
62458,0.6931471805599453
62459,0.6931471805599453
62460,0.6931471805599453
62461,1.9459101490553132
62462,0.6931471805599453
62463,1.3862943611198906
62464,1.3862943611198906
62465,1.9459101490553132
62466,0.6931471805599453
62467,1.0986122886681098
62468,0.0
62469,0.6931471805599453
62470,1.9459101490553132
62471,1.6094379124341003
62472,0.6931471805599453
62473,1.3862943611198906
62474,1.9459101490553132
62475,0.0
62476,0.6931471805599453
62477,1.3862943611198906
62478,0.6931471805599453
62479,0.6931471805599453
62480,0.6931471805599453
62481,0.6931471805599453
62482,0.6931471805599453
62483,0.6931471805599453
62484,1.0986122886681098
62485,1.791759469228055
62486,0.6931471805599453
62487,1.3862943611198906
62488,1.9459101490553132
62489,0.6931471805599453
62490,0.6931471805599453
62491,1.6094379124341003
62492,1.6094379124341003
62493,0.6931471805599453
62494,1.0986122886681098
62495,1.3862943611198906
62496,1.9459101490553132
62497,0.6931471805599453
62498,1.6094379124341003
62499,1.0986122886681098
62500,0.6931471805599453
62501,0.6931471805599453
62502,0.6931471805599453
62503,2.4849066497880004
62504,1.3862943611198906
62505,1.0986122886681098
62506,1.6094379124341003
62507,0.0
62508,1.3862943611198906
62509,1.0986122886681098
62510,0.6931471805599453
62511,1.0986122886681098
62512,1.0986122886681098
62513,0.6931471805599453
62514,3.828641396489095
62515,0.6931471805599453
62516,0.6931471805599453
62517,1.791759469228055
62518,0.6931471805599453
62519,0.6931471805599453
62520,1.6094379124341003
62521,0.6931471805599453
62522,2.0794415416798357
62523,1.0986122886681098
62524,2.4849066497880004
62525,1.3862943611198906
62526,0.0
62527,0.6931471805599453
62528,0.6931471805599453
62529,0.6931471805599453
62530,0.6931471805599453
62531,0.6931471805599453
62532,1.0986122886681098
62533,0.6931471805599453
62534,0.6931471805599453
62535,1.791759469228055
62536,0.6931471805599453
62537,0.6931471805599453
62538,1.0986122886681098
62539,1.6094379124341003
62540,1.0986122886681098
62541,1.0986122886681098
62542,2.0794415416798357
62543,0.6931471805599453
62544,0.6931471805599453
62545,1.3862943611198906
62546,1.3862943611198906
62547,2.3978952727983707
62548,0.6931471805599453
62549,0.0
62550,0.6931471805599453
62551,1.3862943611198906
62552,0.6931471805599453
62553,0.0
62554,0.6931471805599453
62555,1.0986122886681098
62556,1.0986122886681098
62557,1.0986122886681098
62558,1.9459101490553132
62559,0.6931471805599453
62560,0.6931471805599453
62561,0.6931471805599453
62562,2.302585092994046
62563,0.6931471805599453
62564,0.6931471805599453
62565,1.6094379124341003
62566,1.791759469228055
62567,0.6931471805599453
62568,1.3862943611198906
62569,1.0986122886681098
62570,0.0
62571,0.6931471805599453
62572,1.6094379124341003
62573,1.3862943611198906
62574,0.0
62575,0.6931471805599453
62576,0.6931471805599453
62577,1.3862943611198906
62578,1.0986122886681098
62579,0.6931471805599453
62580,0.6931471805599453
62581,0.6931471805599453
62582,0.6931471805599453
62583,0.0
62584,0.6931471805599453
62585,1.6094379124341003
62586,0.6931471805599453
62587,0.6931471805599453
62588,0.0
62589,1.3862943611198906
62590,0.6931471805599453
62591,0.6931471805599453
62592,0.6931471805599453
62593,1.6094379124341003
62594,1.3862943611198906
62595,0.6931471805599453
62596,0.6931471805599453
62597,1.0986122886681098
62598,0.6931471805599453
62599,0.6931471805599453
62600,1.0986122886681098
62601,0.6931471805599453
62602,1.3862943611198906
62603,0.6931471805599453
62604,0.0
62605,0.6931471805599453
62606,1.0986122886681098
62607,0.6931471805599453
62608,2.995732273553991
62609,0.0
62610,0.6931471805599453
62611,0.6931471805599453
62612,0.6931471805599453
62613,0.6931471805599453
62614,0.6931471805599453
62615,0.6931471805599453
62616,1.3862943611198906
62617,1.0986122886681098
62618,0.6931471805599453
62619,1.0986122886681098
62620,1.791759469228055
62621,1.0986122886681098
62622,1.0986122886681098
62623,1.791759469228055
62624,2.3978952727983707
62625,0.6931471805599453
62626,0.6931471805599453
62627,0.6931471805599453
62628,1.6094379124341003
62629,0.6931471805599453
62630,2.302585092994046
62631,2.6390573296152584
62632,0.6931471805599453
62633,0.6931471805599453
62634,1.0986122886681098
62635,1.6094379124341003
62636,0.6931471805599453
62637,1.0986122886681098
62638,0.6931471805599453
62639,1.6094379124341003
62640,1.791759469228055
62641,1.3862943611198906
62642,1.3862943611198906
62643,2.4849066497880004
62644,1.3862943611198906
62645,4.718498871295094
62646,1.6094379124341003
62647,0.6931471805599453
62648,0.6931471805599453
62649,0.6931471805599453
62650,0.6931471805599453
62651,1.0986122886681098
62652,1.3862943611198906
62653,0.6931471805599453
62654,0.0
62655,1.0986122886681098
62656,0.6931471805599453
62657,3.2188758248682006
62658,1.3862943611198906
62659,0.0
62660,0.6931471805599453
62661,2.3978952727983707
62662,0.6931471805599453
62663,0.6931471805599453
62664,0.6931471805599453
62665,1.0986122886681098
62666,0.6931471805599453
62667,1.3862943611198906
62668,0.6931471805599453
62669,0.6931471805599453
62670,1.6094379124341003
62671,1.0986122886681098
62672,0.6931471805599453
62673,0.6931471805599453
62674,0.6931471805599453
62675,1.0986122886681098
62676,2.0794415416798357
62677,0.0
62678,4.976733742420574
62679,0.6931471805599453
62680,1.9459101490553132
62681,0.6931471805599453
62682,1.0986122886681098
62683,2.0794415416798357
62684,1.6094379124341003
62685,0.6931471805599453
62686,1.0986122886681098
62687,2.0794415416798357
62688,2.772588722239781
62689,1.3862943611198906
62690,0.6931471805599453
62691,2.833213344056216
62692,2.3978952727983707
62693,0.6931471805599453
62694,1.3862943611198906
62695,1.791759469228055
62696,0.6931471805599453
62697,0.6931471805599453
62698,1.0986122886681098
62699,1.3862943611198906
62700,0.6931471805599453
62701,0.6931471805599453
62702,0.6931471805599453
62703,1.0986122886681098
62704,0.6931471805599453
62705,1.3862943611198906
62706,1.3862943611198906
62707,1.0986122886681098
62708,0.6931471805599453
62709,1.3862943611198906
62710,0.6931471805599453
62711,0.6931471805599453
62712,2.0794415416798357
62713,0.6931471805599453
62714,0.6931471805599453
62715,0.6931471805599453
62716,1.6094379124341003
62717,1.6094379124341003
62718,0.6931471805599453
62719,1.0986122886681098
62720,1.0986122886681098
62721,1.3862943611198906
62722,1.0986122886681098
62723,0.6931471805599453
62724,0.6931471805599453
62725,0.6931471805599453
62726,1.0986122886681098
62727,1.3862943611198906
62728,1.0986122886681098
62729,0.6931471805599453
62730,0.6931471805599453
62731,1.9459101490553132
62732,1.3862943611198906
62733,0.6931471805599453
62734,0.6931471805599453
62735,1.0986122886681098
62736,1.6094379124341003
62737,0.6931471805599453
62738,0.0
62739,0.6931471805599453
62740,1.0986122886681098
62741,2.1972245773362196
62742,0.6931471805599453
62743,0.6931471805599453
62744,1.3862943611198906
62745,3.9889840465642745
62746,0.6931471805599453
62747,1.0986122886681098
62748,0.6931471805599453
62749,3.871201010907891
62750,0.6931471805599453
62751,1.3862943611198906
62752,0.6931471805599453
62753,0.6931471805599453
62754,1.0986122886681098
62755,2.1972245773362196
62756,4.709530201312334
62757,1.0986122886681098
62758,1.0986122886681098
62759,0.6931471805599453
62760,1.9459101490553132
62761,0.6931471805599453
62762,3.1780538303479458
62763,0.6931471805599453
62764,1.0986122886681098
62765,0.0
62766,0.6931471805599453
62767,0.6931471805599453
62768,0.6931471805599453
62769,0.0
62770,0.6931471805599453
62771,0.6931471805599453
62772,0.6931471805599453
62773,2.1972245773362196
62774,0.6931471805599453
62775,0.6931471805599453
62776,0.6931471805599453
62777,0.6931471805599453
62778,1.0986122886681098
62779,0.6931471805599453
62780,0.6931471805599453
62781,0.6931471805599453
62782,1.3862943611198906
62783,1.0986122886681098
62784,1.0986122886681098
62785,1.9459101490553132
62786,0.6931471805599453
62787,0.6931471805599453
62788,0.6931471805599453
62789,1.0986122886681098
62790,0.6931471805599453
62791,0.6931471805599453
62792,1.0986122886681098
62793,1.0986122886681098
62794,0.6931471805599453
62795,0.0
62796,0.6931471805599453
62797,0.6931471805599453
62798,1.0986122886681098
62799,0.6931471805599453
62800,1.0986122886681098
62801,0.6931471805599453
62802,0.6931471805599453
62803,1.9459101490553132
62804,1.6094379124341003
62805,0.6931471805599453
62806,1.0986122886681098
62807,1.0986122886681098
62808,0.6931471805599453
62809,0.6931471805599453
62810,1.0986122886681098
62811,1.6094379124341003
62812,0.6931471805599453
62813,0.6931471805599453
62814,1.9459101490553132
62815,1.3862943611198906
62816,0.0
62817,0.6931471805599453
62818,2.0794415416798357
62819,0.6931471805599453
62820,0.6931471805599453
62821,0.6931471805599453
62822,1.0986122886681098
62823,0.6931471805599453
62824,0.6931471805599453
62825,0.6931471805599453
62826,1.3862943611198906
62827,0.6931471805599453
62828,1.3862943611198906
62829,0.6931471805599453
62830,0.6931471805599453
62831,0.6931471805599453
62832,5.5093883366279774
62833,1.0986122886681098
62834,0.6931471805599453
62835,2.302585092994046
62836,0.6931471805599453
62837,2.1972245773362196
62838,1.6094379124341003
62839,1.3862943611198906
62840,0.6931471805599453
62841,0.6931471805599453
62842,1.6094379124341003
62843,0.6931471805599453
62844,0.6931471805599453
62845,1.6094379124341003
62846,0.6931471805599453
62847,1.0986122886681098
62848,0.6931471805599453
62849,0.6931471805599453
62850,0.6931471805599453
62851,2.4849066497880004
62852,0.6931471805599453
62853,0.6931471805599453
62854,0.6931471805599453
62855,1.791759469228055
62856,1.3862943611198906
62857,1.0986122886681098
62858,0.6931471805599453
62859,0.6931471805599453
62860,1.0986122886681098
62861,0.6931471805599453
62862,0.6931471805599453
62863,0.6931471805599453
62864,0.6931471805599453
62865,1.791759469228055
62866,0.6931471805599453
62867,1.0986122886681098
62868,1.6094379124341003
62869,1.3862943611198906
62870,1.6094379124341003
62871,0.0
62872,0.6931471805599453
62873,0.6931471805599453
62874,0.6931471805599453
62875,0.6931471805599453
62876,0.0
62877,0.6931471805599453
62878,0.0
62879,2.1972245773362196
62880,1.3862943611198906
62881,1.0986122886681098
62882,0.6931471805599453
62883,1.0986122886681098
62884,0.6931471805599453
62885,0.6931471805599453
62886,0.6931471805599453
62887,0.6931471805599453
62888,0.6931471805599453
62889,1.3862943611198906
62890,0.6931471805599453
62891,0.6931471805599453
62892,1.0986122886681098
62893,0.0
62894,0.6931471805599453
62895,0.6931471805599453
62896,4.02535169073515
62897,1.0986122886681098
62898,1.6094379124341003
62899,1.3862943611198906
62900,2.3978952727983707
62901,1.3862943611198906
62902,1.0986122886681098
62903,1.0986122886681098
62904,1.0986122886681098
62905,0.6931471805599453
62906,0.6931471805599453
62907,0.6931471805599453
62908,0.6931471805599453
62909,0.6931471805599453
62910,0.6931471805599453
62911,2.0794415416798357
62912,0.6931471805599453
62913,0.6931471805599453
62914,1.0986122886681098
62915,1.0986122886681098
62916,0.6931471805599453
62917,0.0
62918,1.3862943611198906
62919,3.9889840465642745
62920,0.6931471805599453
62921,0.6931471805599453
62922,0.6931471805599453
62923,1.3862943611198906
62924,0.6931471805599453
62925,1.0986122886681098
62926,1.0986122886681098
62927,1.0986122886681098
62928,1.0986122886681098
62929,1.0986122886681098
62930,0.6931471805599453
62931,0.6931471805599453
62932,0.6931471805599453
62933,1.0986122886681098
62934,0.6931471805599453
62935,1.6094379124341003
62936,0.0
62937,0.6931471805599453
62938,0.6931471805599453
62939,0.6931471805599453
62940,0.6931471805599453
62941,0.6931471805599453
62942,1.0986122886681098
62943,0.6931471805599453
62944,0.6931471805599453
62945,0.6931471805599453
62946,0.6931471805599453
62947,0.6931471805599453
62948,0.6931471805599453
62949,1.3862943611198906
62950,0.6931471805599453
62951,0.6931471805599453
62952,1.6094379124341003
62953,0.0
62954,1.6094379124341003
62955,0.6931471805599453
62956,0.0
62957,1.0986122886681098
62958,0.6931471805599453
62959,1.0986122886681098
62960,0.6931471805599453
62961,0.6931471805599453
62962,0.0
62963,0.6931471805599453
62964,0.6931471805599453
62965,0.0
62966,0.6931471805599453
62967,0.6931471805599453
62968,0.0
62969,0.0
62970,1.0986122886681098
62971,0.6931471805599453
62972,0.6931471805599453
62973,1.3862943611198906
62974,0.6931471805599453
62975,0.6931471805599453
62976,1.0986122886681098
62977,0.6931471805599453
62978,1.0986122886681098
62979,1.3862943611198906
62980,0.6931471805599453
62981,0.6931471805599453
62982,0.6931471805599453
62983,0.6931471805599453
62984,1.0986122886681098
62985,0.6931471805599453
62986,1.3862943611198906
62987,0.6931471805599453
62988,1.0986122886681098
62989,0.6931471805599453
62990,1.0986122886681098
62991,1.0986122886681098
62992,0.6931471805599453
62993,0.6931471805599453
62994,0.6931471805599453
62995,1.3862943611198906
62996,0.0
62997,0.6931471805599453
62998,0.6931471805599453
62999,1.3862943611198906
63000,0.6931471805599453
63001,2.995732273553991
63002,1.791759469228055
63003,0.6931471805599453
63004,1.0986122886681098
63005,0.6931471805599453
63006,0.6931471805599453
63007,1.3862943611198906
63008,0.6931471805599453
63009,1.3862943611198906
63010,0.6931471805599453
63011,1.0986122886681098
63012,0.6931471805599453
63013,0.6931471805599453
63014,1.9459101490553132
63015,0.6931471805599453
63016,0.6931471805599453
63017,0.6931471805599453
63018,0.6931471805599453
63019,0.6931471805599453
63020,0.6931471805599453
63021,0.6931471805599453
63022,0.0
63023,1.0986122886681098
63024,0.6931471805599453
63025,0.6931471805599453
63026,1.0986122886681098
63027,1.3862943611198906
63028,1.3862943611198906
63029,2.5649493574615367
63030,0.6931471805599453
63031,0.6931471805599453
63032,2.5649493574615367
63033,1.0986122886681098
63034,0.6931471805599453
63035,0.6931471805599453
63036,1.3862943611198906
63037,1.0986122886681098
63038,0.6931471805599453
63039,0.6931471805599453
63040,0.6931471805599453
63041,1.0986122886681098
63042,1.0986122886681098
63043,1.0986122886681098
63044,1.791759469228055
63045,0.6931471805599453
63046,0.6931471805599453
63047,0.6931471805599453
63048,0.6931471805599453
63049,0.6931471805599453
63050,1.0986122886681098
63051,1.3862943611198906
63052,0.6931471805599453
63053,1.3862943611198906
63054,0.6931471805599453
63055,0.6931471805599453
63056,0.6931471805599453
63057,0.6931471805599453
63058,0.6931471805599453
63059,1.3862943611198906
63060,0.6931471805599453
63061,0.6931471805599453
63062,1.791759469228055
63063,0.6931471805599453
63064,0.6931471805599453
63065,0.6931471805599453
63066,1.0986122886681098
63067,0.6931471805599453
63068,1.3862943611198906
63069,0.6931471805599453
63070,0.6931471805599453
63071,0.6931471805599453
63072,0.6931471805599453
63073,1.3862943611198906
63074,0.6931471805599453
63075,0.0
63076,1.6094379124341003
63077,0.0
63078,2.302585092994046
63079,0.6931471805599453
63080,2.1972245773362196
63081,0.6931471805599453
63082,1.791759469228055
63083,0.6931471805599453
63084,1.791759469228055
63085,0.0
63086,0.6931471805599453
63087,0.0
63088,1.0986122886681098
63089,2.302585092994046
63090,0.0
63091,1.6094379124341003
63092,0.6931471805599453
63093,1.9459101490553132
63094,1.9459101490553132
63095,0.6931471805599453
63096,0.6931471805599453
63097,1.3862943611198906
63098,0.6931471805599453
63099,0.6931471805599453
63100,1.791759469228055
63101,0.6931471805599453
63102,1.0986122886681098
63103,0.6931471805599453
63104,1.0986122886681098
63105,0.6931471805599453
63106,0.6931471805599453
63107,0.6931471805599453
63108,1.3862943611198906
63109,0.6931471805599453
63110,0.6931471805599453
63111,0.0
63112,1.0986122886681098
63113,0.6931471805599453
63114,0.6931471805599453
63115,0.6931471805599453
63116,0.6931471805599453
63117,0.6931471805599453
63118,1.6094379124341003
63119,0.6931471805599453
63120,0.6931471805599453
63121,0.6931471805599453
63122,0.6931471805599453
63123,1.0986122886681098
63124,3.912023005428146
63125,1.0986122886681098
63126,1.9459101490553132
63127,0.6931471805599453
63128,0.0
63129,1.791759469228055
63130,1.9459101490553132
63131,0.6931471805599453
63132,0.0
63133,0.6931471805599453
63134,0.6931471805599453
63135,0.6931471805599453
63136,0.6931471805599453
63137,1.3862943611198906
63138,1.0986122886681098
63139,1.3862943611198906
63140,0.0
63141,0.6931471805599453
63142,1.3862943611198906
63143,0.0
63144,0.6931471805599453
63145,0.6931471805599453
63146,1.6094379124341003
63147,2.3978952727983707
63148,1.0986122886681098
63149,2.302585092994046
63150,1.6094379124341003
63151,1.0986122886681098
63152,0.0
63153,0.6931471805599453
63154,1.3862943611198906
63155,1.0986122886681098
63156,0.6931471805599453
63157,0.0
63158,0.0
63159,0.6931471805599453
63160,0.6931471805599453
63161,0.6931471805599453
63162,0.0
63163,1.0986122886681098
63164,1.0986122886681098
63165,0.6931471805599453
63166,0.6931471805599453
63167,1.0986122886681098
63168,0.6931471805599453
63169,0.0
63170,0.0
63171,0.6931471805599453
63172,0.6931471805599453
63173,0.0
63174,0.6931471805599453
63175,0.6931471805599453
63176,0.0
63177,0.6931471805599453
63178,0.6931471805599453
63179,0.0
63180,0.6931471805599453
63181,1.0986122886681098
63182,0.6931471805599453
63183,0.6931471805599453
63184,1.3862943611198906
63185,0.6931471805599453
63186,0.0
63187,0.6931471805599453
63188,0.6931471805599453
63189,0.6931471805599453
63190,0.6931471805599453
63191,2.6390573296152584
63192,1.0986122886681098
63193,0.6931471805599453
63194,0.0
63195,1.6094379124341003
63196,0.6931471805599453
63197,0.0
63198,1.0986122886681098
63199,0.6931471805599453
